title,url,pageid,source_category
Middletown High School (Delaware),https://en.wikipedia.org/wiki/Middletown_High_School_(Delaware),35812718,Public high schools in Delaware
Mount Pleasant High School (Delaware),https://en.wikipedia.org/wiki/Mount_Pleasant_High_School_(Delaware),7212907,Public high schools in Delaware
Newark High School (Delaware),https://en.wikipedia.org/wiki/Newark_High_School_(Delaware),3915218,Public high schools in Delaware
Odessa High School (Delaware),https://en.wikipedia.org/wiki/Odessa_High_School_(Delaware),68155509,Public high schools in Delaware
William Penn High School (Delaware),https://en.wikipedia.org/wiki/William_Penn_High_School_(Delaware),9494084,Public high schools in Delaware
Polytech High School,https://en.wikipedia.org/wiki/Polytech_High_School,11508231,Public high schools in Delaware
Seaford Senior High School,https://en.wikipedia.org/wiki/Seaford_Senior_High_School,4695260,Public high schools in Delaware
Sussex Central High School (Delaware),https://en.wikipedia.org/wiki/Sussex_Central_High_School_(Delaware),52186385,Public high schools in Delaware
Sussex Technical High School,https://en.wikipedia.org/wiki/Sussex_Technical_High_School,4198958,Public high schools in Delaware
Woodbridge High School (Delaware),https://en.wikipedia.org/wiki/Woodbridge_High_School_(Delaware),18605774,Public high schools in Delaware
Chattahoochee High School (Florida),https://en.wikipedia.org/wiki/Chattahoochee_High_School_(Florida),54227023,"Public schools in Gadsden County, Florida"
West Gadsden High School,https://en.wikipedia.org/wiki/West_Gadsden_High_School,53697338,"Public schools in Gadsden County, Florida"
Academy for Advanced Academics,https://en.wikipedia.org/wiki/Academy_for_Advanced_Academics,26097958,Public high schools in Florida
Anclote High School,https://en.wikipedia.org/wiki/Anclote_High_School,20762360,Public high schools in Florida
Apopka High School,https://en.wikipedia.org/wiki/Apopka_High_School,6870445,Public high schools in Florida
Armwood High School,https://en.wikipedia.org/wiki/Armwood_High_School,2418106,Public high schools in Florida
Arnold High School,https://en.wikipedia.org/wiki/Arnold_High_School,10597155,Public high schools in Florida
Astronaut High School,https://en.wikipedia.org/wiki/Astronaut_High_School,5628343,Public high schools in Florida
Atlantic High School (Florida),https://en.wikipedia.org/wiki/Atlantic_High_School_(Florida),20277007,Public high schools in Florida
Auburndale High School,https://en.wikipedia.org/wiki/Auburndale_High_School,12099360,Public high schools in Florida
Avon Park High School,https://en.wikipedia.org/wiki/Avon_Park_High_School,27524378,Public high schools in Florida
"Baker County High School (Glen St. Mary, Florida)","https://en.wikipedia.org/wiki/Baker_County_High_School_(Glen_St._Mary,_Florida)",42334012,Public high schools in Florida
Barberville Central High School,https://en.wikipedia.org/wiki/Barberville_Central_High_School,7270958,Public high schools in Florida
Barron G. Collier High School,https://en.wikipedia.org/wiki/Barron_G._Collier_High_School,5929097,Public high schools in Florida
Bartow High School,https://en.wikipedia.org/wiki/Bartow_High_School,1960389,Public high schools in Florida
Bay High School (Florida),https://en.wikipedia.org/wiki/Bay_High_School_(Florida),15970704,Public high schools in Florida
"Bayside High School (Palm Bay, Florida)","https://en.wikipedia.org/wiki/Bayside_High_School_(Palm_Bay,_Florida)",6524764,Public high schools in Florida
Beachside High School,https://en.wikipedia.org/wiki/Beachside_High_School,74756517,Public high schools in Florida
Belleview High School,https://en.wikipedia.org/wiki/Belleview_High_School,6874673,Public high schools in Florida
Bloomingdale High School,https://en.wikipedia.org/wiki/Bloomingdale_High_School,1796333,Public high schools in Florida
Blountstown High School,https://en.wikipedia.org/wiki/Blountstown_High_School,6558241,Public high schools in Florida
Boca Raton Community High School,https://en.wikipedia.org/wiki/Boca_Raton_Community_High_School,17985481,Public high schools in Florida
Bonita Springs High School,https://en.wikipedia.org/wiki/Bonita_Springs_High_School,77363587,Public high schools in Florida
Boynton Beach Community High School,https://en.wikipedia.org/wiki/Boynton_Beach_Community_High_School,16803181,Public high schools in Florida
Bradford High School (Florida),https://en.wikipedia.org/wiki/Bradford_High_School_(Florida),37418820,Public high schools in Florida
Brandon High School (Florida),https://en.wikipedia.org/wiki/Brandon_High_School_(Florida),4003900,Public high schools in Florida
Buchholz High School,https://en.wikipedia.org/wiki/Buchholz_High_School,2132445,Public high schools in Florida
Cape Coral High School,https://en.wikipedia.org/wiki/Cape_Coral_High_School,9782677,Public high schools in Florida
Celebration High School,https://en.wikipedia.org/wiki/Celebration_High_School,29511898,Public high schools in Florida
"Central High School (Brooksville, Florida)","https://en.wikipedia.org/wiki/Central_High_School_(Brooksville,_Florida)",26975825,Public high schools in Florida
Charles W. Flanagan High School,https://en.wikipedia.org/wiki/Charles_W._Flanagan_High_School,4198625,Public high schools in Florida
"Charlotte High School (Punta Gorda, Florida)","https://en.wikipedia.org/wiki/Charlotte_High_School_(Punta_Gorda,_Florida)",23210167,Public high schools in Florida
Chiefland Middle-High School,https://en.wikipedia.org/wiki/Chiefland_Middle-High_School,6997236,Public high schools in Florida
Choctawhatchee High School,https://en.wikipedia.org/wiki/Choctawhatchee_High_School,4731572,Public high schools in Florida
Citrus High School,https://en.wikipedia.org/wiki/Citrus_High_School,5950147,Public high schools in Florida
"Clay High School (Clay County, Florida)","https://en.wikipedia.org/wiki/Clay_High_School_(Clay_County,_Florida)",11132450,Public high schools in Florida
Cocoa Beach Junior/Senior High School,https://en.wikipedia.org/wiki/Cocoa_Beach_Junior/Senior_High_School,5066784,Public high schools in Florida
Cocoa High School,https://en.wikipedia.org/wiki/Cocoa_High_School,6223099,Public high schools in Florida
Coconut Creek High School,https://en.wikipedia.org/wiki/Coconut_Creek_High_School,13298589,Public high schools in Florida
Columbia County High School,https://en.wikipedia.org/wiki/Columbia_County_High_School,6923573,Public high schools in Florida
Cooper City High School,https://en.wikipedia.org/wiki/Cooper_City_High_School,2377963,Public high schools in Florida
Coral Glades High School,https://en.wikipedia.org/wiki/Coral_Glades_High_School,5869001,Public high schools in Florida
Coral Shores High School,https://en.wikipedia.org/wiki/Coral_Shores_High_School,63947404,Public high schools in Florida
Coral Springs High School,https://en.wikipedia.org/wiki/Coral_Springs_High_School,3735752,Public high schools in Florida
Creekside High School (Florida),https://en.wikipedia.org/wiki/Creekside_High_School_(Florida),18345746,Public high schools in Florida
Crescent City High School,https://en.wikipedia.org/wiki/Crescent_City_High_School,25012786,Public high schools in Florida
Crestview High School (Florida),https://en.wikipedia.org/wiki/Crestview_High_School_(Florida),11519215,Public high schools in Florida
Crystal River High School,https://en.wikipedia.org/wiki/Crystal_River_High_School,4318997,Public high schools in Florida
Cypress Bay High School,https://en.wikipedia.org/wiki/Cypress_Bay_High_School,4563092,Public high schools in Florida
"Cypress Creek High School (Wesley Chapel, Florida)","https://en.wikipedia.org/wiki/Cypress_Creek_High_School_(Wesley_Chapel,_Florida)",62480714,Public high schools in Florida
DeLand High School,https://en.wikipedia.org/wiki/DeLand_High_School,3561053,Public high schools in Florida
Deltona High School,https://en.wikipedia.org/wiki/Deltona_High_School,5864270,Public high schools in Florida
Dixie County High School,https://en.wikipedia.org/wiki/Dixie_County_High_School,42334419,Public high schools in Florida
